"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1437221910903885824","Mon Sep 13 01:09:40 +0000 2021","0","Penjelasan yg bagus mengenai perbedaan uang elektronik seperti gopay ovo dengan dompet digital seperti dana.","1437221910903885824","","","in","Yogyakarta","0","0","0","https://x.com/agasigp/status/1437221910903885824","81312944","agasigp"
"1434873227675717641","Mon Sep 06 13:36:50 +0000 2021","0","Yak akhirnya nambah 1 bank digital TMRW. Kenapa? Karena ada promo gopay s.d 600k. Tapi karena males nambah credit card. Jadi mentok di 350k aja. Bunganya jg 4% oke juga. Selagi bakar uang manfaatin deh hehe Kalo mau download trs pake referal ini ️ M01380095373 ⬅️ https://t.co/dInTAwmLWT","1434873227675717641","https://pbs.twimg.com/media/E-mxlB0UcAMAHj6.jpg","","in","🌌","0","1","0","https://x.com/kura2gatahu/status/1434873227675717641","52429859","kura2gatahu"
"1431367881107795968","Fri Aug 27 21:27:51 +0000 2021","0","Convert pulsa ke dana ovo link aja gopay dan uang saat ini lagi booming. Sebenarnya sudah dari dulu @AxisBank cara convert pulsa ini digunakan. Namun sering digunakan untuk penukaran voucher atau topup mobile legend lainnya. Dengan populernya dompet digital convert pulsa pun","1431367881107795968","","","in","","0","0","0","https://x.com/l3TUQDNJtOImcDp/status/1431367881107795968","1417630770319876099","l3TUQDNJtOImcDp"
"1428222306598354949","Thu Aug 19 05:08:38 +0000 2021","0","Selamat untuk pemenang (Segera DM kami info data diri berupa nama no hp serta pengiriman uang digital akan kemana (Ovo/Gopay/ Dana) 1. @ceritaibuk 2. @brendamarii19 3. @tharita_hadi","1428222353910034434","","humasskkmigas","in","Jakarta, Indonesia","0","1","0","https://x.com/humasskkmigas/status/1428222353910034434","1130001950","humasskkmigas"
"1427995422493077515","Wed Aug 18 14:06:54 +0000 2021","78"," [ OPEN DONATION ] we're open donation for @Stray_Kids' digital streaming on genie. we're accepting: funds/uang stream pass genie minimal donasi uang: 15k (1 stream pass ‍️ 50x) donasi bisa dikirim via: shopeepay/dana/ovo/gopay","1427995422493077515","","","in","JOIN TEAM ⬇️","25","1","100","https://x.com/skznoeasyteam/status/1427995422493077515","1427646793198751762","skznoeasyteam"
"1425638075317723144","Thu Aug 12 01:59:38 +0000 2021","13","YEAY Saatnya Pengumuman Bagi Pemenang #KuisSKKMigas Kuis menghitung berapa banya pipa yang termakan list pemenangnya ya (Segera DM kami info data diri berupa nama no hp serta pengiriman uang digital akan kemana (Ovo/Gopay/ Dana) 1. @noorbinsam (IG) 2. @muhamad_skri (IG) https://t.co/2v1u1DK0Jz","1425638075317723144","https://pbs.twimg.com/media/E8jiRJuVcAAaxNm.jpg","","in","Jakarta, Indonesia","0","1","0","https://x.com/humasskkmigas/status/1425638075317723144","1130001950","humasskkmigas"
"1425065861597995012","Tue Aug 10 12:20:28 +0000 2021","0","@atmajagoesly @desygenoveva_ Ya sapatau sukanya Gopay atau uang digital kan ga berbau ","1425069536793882624","","lpaag","in","","0","0","0","https://x.com/Isra_KK/status/1425069536793882624","146312654","Isra_KK"
"1424035194982469632","Sat Aug 07 15:50:22 +0000 2021","0","Buat yang ditagih utang bilang lagi gak pegang duit. Apa gunanya shopeepay gopay ovo dana dan m-banking? Yang gapegang uang bisa transfrer kok :D Jama udah digital guys. Tinggal niatnya aja mau bayar atau enggak ;)","1424035194982469632","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/agwin23_/status/1424035194982469632","1204664305695612933","agwin23_"
"1419561551602671618","Mon Jul 26 08:14:35 +0000 2021","0","@ca0ne 1. OVO/Gopay bukan plat merah. Akan ada kesenjangan di sana. 2. Tak semua orang paham konsep uang digital. 3. Tetap saja warga bisa disuruh bayar 'administrasi' sebelum dicairkan.","1419571839836192774","","ca0ne","in","Absurdistan","0","0","0","https://x.com/BNGPY/status/1419571839836192774","99705510","BNGPY"
"1418495017090383877","Fri Jul 23 08:55:41 +0000 2021","0","Sudah saatnya beralih ke kartu digital aja sebagai orang yg sangat menyukai shopee pay linkaja ovo dan gopay teknologi sekarang dah makin ok sih. Di koperasi sekolah udah bisa pakai LinkAja enak banget tanpa ribet bawa dan narik uang tunai ","1418495017090383877","","","in","Utrecht, The Netherlands","0","1","0","https://x.com/FeeSartio/status/1418495017090383877","488056278","FeeSartio"
"1417683259283103748","Wed Jul 21 03:10:02 +0000 2021","8","#MGTPLAY Airing! BTW sharing uang digital yg biasa kamu pake donk... 1. Ovo 2. Gopay 3. LinkAja 4.ShopeePay 5. Lainnya sebutkan... Sambil #REQUEST donk biar semangat sharingnya Lgsg reply aja atau WA di 08122041011 atau bisa juga klik Banner REQUEST di www.mgtradiocom Yuk ah! https://t.co/RSuCVVdjRf","1417683259283103748","https://pbs.twimg.com/ext_tw_video_thumb/1417682034101739530/pu/img/ojdU6m-fz_kwkiEA.jpg","","in","Bandung, Jawa Barat","0","9","0","https://x.com/1011mgtradio/status/1417683259283103748","1413062756350132233","1011mgtradio"
"1415476450946211848","Thu Jul 15 01:00:58 +0000 2021","9","Pengumuman Pemenang #KuisSKKMigas Hai Sobat Migas Selamat ya kepada para pemenang! Kuis Temukan Mereka Dengan Jodohnya berikut list nama pemenangnya ya (Segera DM kami info data diri berupa nama no hp serta pengiriman uang digital akan kemana (Ovo/Gopay/ Dana) https://t.co/K5Qsx024Fx","1415476450946211848","https://pbs.twimg.com/media/E6TIVF5UUAEdP7i.jpg","","in","Jakarta, Indonesia","0","1","1","https://x.com/humasskkmigas/status/1415476450946211848","1130001950","humasskkmigas"
"1413857583392124929","Sun Jul 11 09:47:16 +0000 2021","1","@acci5mus @sirrilwf @AREAJULID Gini2..caranya biar ga rebutan bayar.. Kan masing2 punya uang digital nih ky ovo dana shopee n gopay lah.. Nah klo kalian tau nmer atau shopeepay nya ya tinggal tambahin aja ke account nya.. Jd kn sama aj ngebalikin tanpa ad keributan..","1414159346288652288","","acci5mus","in","unknown","0","1","0","https://x.com/unat0810/status/1414159346288652288","1213737678354575360","unat0810"
"1413448941882920969","Fri Jul 09 10:49:15 +0000 2021","0","Plus nya gopay always stand by dont worry klo laper apa butuh ojek bermanfaat bgt klo ada uang digital tuh tpi berdoanya montor gag kenapa kenap biar itu cuma buat dana cadangan aja ","1413450168695853063","","CYJ09_","in","MOA","0","0","0","https://x.com/CYJ09_/status/1413450168695853063","1266669845463961600","CYJ09_"
"1412736177522704391","Wed Jul 07 11:58:25 +0000 2021","2","@aliralira Kdg kan ada tuh yg digital bank pas gangguan sinyal tau2 kepotong pdhl transaksi gagal nah kalo line bank ini smooth sih. Daftarnya jg cepet bgt prosesnya dan gak terlalu ditanyain banyak. Bisa kirim uang lewat gopay klo cari KEB hana bank ","1412742799774998529","","rainbowonsky_","in","","0","0","1","https://x.com/rainbowonsky_/status/1412742799774998529","1257792719813898242","rainbowonsky_"
"1411994795598249989","Mon Jul 05 12:12:37 +0000 2021","1","@herrysw Menurut pak HSW diantara layanan uang digital (Gopay Link aja OVO Shopee pay dll) mana yg lebih bagus dr segi pelayanan dan fiturnya?","1412021598635249665","","herrysw","in","Bandung | Jakarta | mBantul","0","0","0","https://x.com/prnhgntg/status/1412021598635249665","1225056535","prnhgntg"
"1409723452995510290","Tue Jun 29 23:12:54 +0000 2021","1","@pangxuekai @Tokocrypto @tkobytokocrypto Susah sih trlalu banyak fud tentang Crypto di masyarakat dan kebanyakan hanya tau soal bitcoin saja padahal crypto itu luas. Padahal kya e-wallet ovo dana gopay trmasuk mata uang digital juga tp masyarakat di indo bnyak yg tidak tau kalau e wallet mreka sma sperti crypto","1410013435832668166","","pangxuekai","in","","0","0","0","https://x.com/AirdropManiac/status/1410013435832668166","934002317732462592","AirdropManiac"
"1409747356635992067","Tue Jun 29 05:35:36 +0000 2021","2","Assalamua'laykum Saya Rika Ra'idah Dwicahyani dari Manajemen Bisnis Syariah Institut Agama Islam Tazkia. Kriteria: 1.15-39 thn 2.Domisili Jabodetabek 3.Pernah menggunakan App Riliv/Halodoc (min 1 kali) https://t.co/acFR4778KD OVO/GoPay/uang digital Rp 50.000 (4 org beruntung). https://t.co/3UANJmmsyq","1409747356635992067","https://pbs.twimg.com/media/E5Btv0RVIAM6psw.jpg","","in","","0","0","0","https://x.com/Infokuesioner/status/1409747356635992067","1349730101961785365","Infokuesioner"
"1407262085193502725","Tue Jun 22 12:03:01 +0000 2021","18","T: Cara bayar pakai syopi bagaimana? Harus check out sesuatu dulu kah? J: Tidak perlu. Langsung transfer nominal seperti teman2 transfer uang digital via GoPay/OVO/Dana pada umumnya saja. https://t.co/J4ltfI9RBI","1407308140064874497","https://pbs.twimg.com/media/E4fDSFSVIAI4jMe.jpg","kucinggendut__","in","","2","1","1","https://x.com/kucinggendut__/status/1407308140064874497","1191930766583840770","kucinggendut__"
"1403340307807281159","Fri Jun 11 13:16:17 +0000 2021","0","2️⃣ Cryptocurrency merupakan mata uang digital yang terdesentralisasi Perkembangan dari Uang kertas &gt; Uang elektronik (saldo bank/GoPay/OVO) &gt; Cryptocurrency","1403340309149401088","","uangmasadepan","in","Indonesia","0","1","0","https://x.com/uangmasadepan/status/1403340309149401088","1399318892569251846","uangmasadepan"
"1402066974499164160","Tue Jun 08 00:56:30 +0000 2021","0","Jasa convert uang digital yang belum premium Gopay / Dana / Link Aja / Shopeepay","1402066974499164160","","","in","sesuai aplikasi ya","0","0","0","https://x.com/khoirulmsy/status/1402066974499164160","1088722374","khoirulmsy"
"1401524993813454852","Sun Jun 06 13:09:37 +0000 2021","0","@R_AninJKT48 usahakan masukin dompet digital buat jaga di shopeepay linkaja gopay atau dana dikit aja buat jaga jadi masih bisa idup nga perlu pinjam uang","1401526695287422980","","anindthrc","in","Orange Castle","0","0","0","https://x.com/szilverberG/status/1401526695287422980","2219512591","szilverberG"
"1400673436549074954","Fri Jun 04 04:39:05 +0000 2021","1","MotionPay adalah uang digital milik MNC Group yang baru diluncurkan Hary Tanoesoedibjo. Ini strateginya kalahkan OVO hingga Gopay. https://t.co/9gsEwWnbwQ","1400673436549074954","","","in","","1","2","0","https://x.com/kumparan/status/1400673436549074954","759692754985242625","kumparan"
"1397093360469352448","Tue May 25 07:39:28 +0000 2021","1","@irxsviel @collegemenfess buka rekeningnya cuman via aplikasi kartu ATMnya gratis sampe dianterin gak ada ongkirnya gak ada minimal pembukaan kalo transfer sama top up dompet digital kaya gopay dana shopeepay gak ada biaya admin bisa pisahin antara uang buat nabung sama jajan ATMnya VISA","1397094952086032384","","irxsviel","in","Wonderland","0","4","0","https://x.com/bedhillboy/status/1397094952086032384","377886016","bedhillboy"
"1395697577371131904","Fri May 21 11:11:20 +0000 2021","2","@is_pelssy Lebih simple pake uang digital kyk dana atau gopay. Transfer antar bank gratis cek saldo tgl buka apps aj.. Bijimana bank pkat merah mau maju? Ekonomi biaya tinggi","1395698722462310409","","is_pelssy","in","Bogor","0","0","1","https://x.com/mister_sidik/status/1395698722462310409","1427725477","mister_sidik"
"1395561160733126656","Fri May 21 02:04:43 +0000 2021","0","Bagiamana mau bersaing neh? Ekonomi biaya tinggi. Masyarakat skr lbh cenderung pakai bank swasta atau uang digital spt dana atau gopay free cek saldo bahkan transfer.","1395561160733126656","","","in","Bogor","0","0","0","https://x.com/mister_sidik/status/1395561160733126656","1427725477","mister_sidik"
"1395345543396691969","Thu May 20 11:47:56 +0000 2021","1","Saya baru saja selesai membuat akun gojek eheheheh baru dibolehin bapak buat megang uang digital TvT....okee nanti top up Gopay ehehe","1395345543396691969","","","in","","0","0","0","https://x.com/Hannanhy31/status/1395345543396691969","1213993152576544769","Hannanhy31"
"1394178610232053762","Mon May 17 06:55:48 +0000 2021","1","@GTMezzomik Msh satu Bos Om yg sama sahamnya Tokped Grab Gojek Lah bentar lagi ovo dan gopay mau diakuisisi sama Bank Jago..buat kuasai Uang digital di Indonesia ","1394184860936249347","","GTRoulette","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/Y42N18/status/1394184860936249347","1090650916221464576","Y42N18"
"1394170052216168448","Mon May 17 05:56:57 +0000 2021","0","sehari-hari kalian biasa pake uang digital apa ni kalo boleh tau ? ogut dana &amp; gopay.","1394170052216168448","","","in","Indonesia","0","2","0","https://x.com/GALJARO/status/1394170052216168448","57564910","GALJARO"
"1392862379935817731","Thu May 13 15:20:44 +0000 2021","0","Perubahan udah mulai sih dari orang mulai jarang bawa cash dari pembayaran yg biasanya cash skarang tinggal tap org udah mulai jarang ke bank karena bisa ngurus lewat aplikasi conton simple uang digital ya gopay cm masih dalam bentuk rupiah tapi transisi pasti terjadi sih","1392862379935817731","","","in","","0","1","0","https://x.com/yatim_sukses/status/1392862379935817731","64599413","yatim_sukses"
"1392665128672251904","Thu May 13 02:16:55 +0000 2021","0","Bii menerima THR dalam bentuk uang cash sama uang digital (gopay ovo dana transfer bank shopee pay) yaaa","1392665128672251904","","","in","","0","0","0","https://x.com/biitrbl/status/1392665128672251904","1008601439826935808","biitrbl"
"1392466193743712265","Wed May 12 13:06:26 +0000 2021","2","Siap menerima THR bentuk uang digital. Shoopepay ovo gopay dana linkAja rekening.","1392466193743712265","","","in","18+","0","0","0","https://x.com/tojisfiance/status/1392466193743712265","1359862555351543815","tojisfiance"
"1392334979623915524","Wed May 12 04:29:44 +0000 2021","0","@bertanyarl ada itu buat bayar nder jdi uang digital kaya dana gopay gitu gitu","1392336164435070977","","bertanyarl","in","she/her ","0","0","0","https://x.com/lvlymoon_/status/1392336164435070977","1291602052590604288","lvlymoon_"
"1390554057287233540","Sat May 08 05:01:48 +0000 2021","0","@Icangtip_ menerima thr dalam bentuk uang tunai uang digital(ovo gopay dana) transfer ke bank BRI Mandiri juga bisa ahahahahh","1390894683337814024","","Icangtip_","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/rifianpratama24/status/1390894683337814024","1191202102648852480","rifianpratama24"
"1390870790569041920","Sat May 08 03:26:52 +0000 2021","2","menerima THR via uang digital Shopeepay GoPay OVO Dana Flip dan Link Aja!","1390870790569041920","","","in","Jaksel - Serpong","0","1","0","https://x.com/diytypeshit_/status/1390870790569041920","3118025055","diytypeshit_"
"1388796676928802821","Mon May 03 07:38:13 +0000 2021","0","@bertanyarl Punya semua si dulu seneng bgt pake ovo krn bisa buat grab/tokped/dan merchant lain2 dan ovo point masih bisa di-cv. Tapi semenjak tidak bisa di-cv lagi ya jdi jrg nyimpen uang di dompet digital gini paling mah gopay krn kalo kurang bisa ditambah cash ehe","1389122107938775043","","bertanyarl","in","Yogyakarta, Indonesia","0","0","0","https://x.com/jgnkepogwbilang/status/1389122107938775043","1219939868735758337","jgnkepogwbilang"
"1388664660166004738","Sun May 02 04:47:36 +0000 2021","1","@archa_bella Kalo BI ada mata uang digital apa ada pengaruhnya gak ya ke gopay ovo dll ... ? Penasaran.","1388716781120888832","","archa_bella","in","Makassar","0","1","0","https://x.com/Mugniar/status/1388716781120888832","369851023","Mugniar"
"1387769725267152908","Thu Apr 29 14:04:20 +0000 2021","0","apakah babi ngepet bisa mencuri uang digital seperti gopay ovo dan uang di M-Banking? https://t.co/T0rzhcf4Op","1387769725267152908","https://pbs.twimg.com/media/E0JZNa2WYAQAthx.jpg","","in","Tangerang Selatan, Banten","0","0","0","https://x.com/dvssen21/status/1387769725267152908","1259280865","dvssen21"
"1387161845908197379","Tue Apr 27 23:40:08 +0000 2021","0","@irwancihuy Karna ovo dan gopay hanya angka digital yang dianggap uang dan wujudnya absrak. Beda sama uang cash pasti jelas wujudnya uang kertas.","1387189852588761089","","","in","tangerang","0","0","0","https://x.com/ibnuhardiyatna/status/1387189852588761089","350174719","ibnuhardiyatna"
"1387138203916718082","Tue Apr 27 20:14:54 +0000 2021","0","Apakah dengan semakin berkembangnya uang digital seperti OVO Gopay Dana akan membuat tuyul babi ngepet dan jin kehilangan pekerjaan mereka?","1387138203916718082","","","in","Silicon Valley","0","1","0","https://x.com/rafiindonesiaa/status/1387138203916718082","1133008648697831424","rafiindonesiaa"
"1386895575329607681","Tue Apr 27 04:10:47 +0000 2021","0","pembayaran digital kian canggih salah satunya: gopay e-money tcash pake uang lo dulu nanti gwa ganti","1386895575329607681","","","in","Valhalla, NY","0","0","0","https://x.com/DenisUltra/status/1386895575329607681","1114559423832150016","DenisUltra"
"1386884044269387783","Tue Apr 27 03:24:57 +0000 2021","2","Sahabat Katadata Terima kasih atas partisipasimu dalam Survei Penggunaan Layanan Digital di Indonesia. ⁣ Selamat kepada responden yang beruntung mendapatkan uang tunai Rp 500 ribu rupiah dan saldo Gopay/OVO/Pulsa sebesar Rp100 ribu rupiah. ⁣ #KatadataInsightCenter #KIC https://t.co/QrNX6QFkqN","1386884044269387783","https://pbs.twimg.com/media/Ez8yvWgUUAAkVSN.jpg","","in","Jakarta","0","0","0","https://x.com/KATADATAcoid/status/1386884044269387783","552523769","KATADATAcoid"
"1386801578493894657","Mon Apr 26 21:58:12 +0000 2021","0","@sygfess Uang digital Kayak gopay dana ovo. Shopay juga termasuk nderr","1386801814545174528","","sygfess","in","Madripoor","0","0","0","https://x.com/rrzqrr/status/1386801814545174528","1304808320029474816","rrzqrr"
"1381246512886206465","Sun Apr 11 23:25:46 +0000 2021","0","@arifnovianto_id Tujuannya semua adalah ke Uang Digital kalau udah banyak yg pakai Gopay OVO ShopeePay yg lain bisa dilupakan/diturunkan prioritasnya.","1381388034319425537","","arifnovianto_id","in","Jakarta","0","0","0","https://x.com/plenyun/status/1381388034319425537","46347570","plenyun"
"1380756664786186240","Sun Apr 11 05:18:45 +0000 2021","0","Gimana caranya punya fan token? 1. Bisa dibeli di app socios (Fan Token Offering) tapi harus pake mata uang digital ($CHZ). Jadi memang harus beli cryptocurrency dulu. $CHZ bisa dibeli di app socios sendiri kayak top-up gopay atau juga bisa dibeli di cryptocurrency exchanges.","1381114474770296836","","BisnisBola","in","Jakarta, Indonesia","0","1","1","https://x.com/BisnisBola/status/1381114474770296836","1339070814302269442","BisnisBola"
"1379049144765935621","Mon Apr 05 15:59:30 +0000 2021","0","@wonyouisluv @jkt48appcoustic @officialJKT48 Ngerti sih pengen nyari untung bikin mata uang digital sendiri. Tapi kalo malah bikin susah. Ga mending numpang di gopay atau ovo. Daripada si JOT ribet konsumen jg males beli. Mungkin ada faktor lain jg.","1379101397078044678","","ondafairies","in","Bali","0","0","0","https://x.com/Exaeffect/status/1379101397078044678","193097768","Exaeffect"
"1378194111677702153","Sat Apr 03 04:33:57 +0000 2021","0","@Askrlfess Uang digital yang kamu simpan di dompet online/digital yg bisa kamu akses dari aplikasi di hp semacam rekening tabungan bank tapi sifat sistem dan proses pembuatannya lebih fleksibel. Cth: gopay linkaja shopeepay ovo dana dll","1378204097942233088","","Askrlfess","in","Greenhouse ","0","0","0","https://x.com/blckoffiie/status/1378204097942233088","1080956433800167426","blckoffiie"
"1377264841774092292","Wed Mar 31 15:22:32 +0000 2021","1","@RatuWuri @are_inismyname itu aset digital kak.. Semacam uang dalam bentuk token digital seperti gopay/ovo yg nilainya fluktuatif. Bitcoin BNB TRX HYDRA dsb dsb itu jenis²nya.","1377280156134297606","","RatuWuri","in","your endocannabinoid","0","1","0","https://x.com/vvisenu/status/1377280156134297606","74548469","vvisenu"
"1376939792542228480","Tue Mar 30 16:57:50 +0000 2021","0","@tanyainrl qr code yang udah terintegrasi ke semua layanan uang digital jadi satu qr code bisa dipake buat bca gopay ovo gitu gaperlu beda qr code kek duluu","1376941752372752387","","tanyainrl","in","","0","0","0","https://x.com/arudiaa/status/1376941752372752387","1072787576283525120","arudiaa"
"1376190022869602306","Sun Mar 28 15:37:04 +0000 2021","1","@gusbayu Saya kira tidak. Sebenarnya kita sudah menggunakan digital rupiah sejak kita menggunakan uang elektronik melalui layanan ATM kartu kredit/debit aplikasi Dana Gopay OVO dst. Pengiriman uang elektronik jelas lebih cepat daripada jaman dulu kita menggunakan wesel pos.","1376196649047879680","","gusbayu","in","Yogyakarta","0","1","1","https://x.com/roastfiction/status/1376196649047879680","1047821364004937729","roastfiction"
"1374794033222979585","Thu Mar 25 00:07:00 +0000 2021","0","@A_FionyJKT48 ufo bukannya aplikasi uang digital semacam gopay gt ya?","1374875426707841025","","A_FionyJKT48","in","","0","0","0","https://x.com/NikkeyAyu/status/1374875426707841025","1229346517997293574","NikkeyAyu"
"1374647502989791232","Wed Mar 24 15:31:35 +0000 2021","0","@jannotama @ArsenioRadmilo @JackVardan karena trend uang digital yang semakin kencang sehingga semakin lama ATM makin tidak dibutuhkan. Toh ATM juga ada biayanya. Liat aja macam DANA OVO Gopay nggak perlu ATM sama sekali.","1374745718708002819","","jannotama","in","Banjarmasin","0","0","0","https://x.com/Syar_bjm/status/1374745718708002819","152014014","Syar_bjm"
"1374611590629060609","Wed Mar 24 06:38:36 +0000 2021","4","Bank Mandiri menggelar promo berupa cashback 50 persen bagi para nasabah yg melakukan top up uang elektronik dg menggunakan aplikasi mobile banking Mandiri Online Livin Promo Cashback unk aplikasi dompet digital DANA ShopeePay LinkAja GoPay i.saku dan OVO. https://t.co/TO95fEs27E","1374611590629060609","https://pbs.twimg.com/media/ExOZ9MvVoAAkO5B.jpg","","in","","0","0","0","https://x.com/Milamariamey/status/1374611590629060609","3171640176","Milamariamey"
"1372599849950978049","Thu Mar 18 17:24:40 +0000 2021","0","Giveaway Periode III sudah dimulai nih! Dengan hadiah 100rb uang digital apapun (gopay dana dll) dan caranya masih sama! Cek link dibawah yaa~ https://t.co/Z435Wr13Xb","1372599849950978049","","","in","","0","0","0","https://x.com/Infopromoid88/status/1372599849950978049","1337320305715421185","Infopromoid88"
"1371415259483754505","Mon Mar 15 10:57:32 +0000 2021","0","Gojek akuisisi link aja. Sementara kalo liat data top 3 uang digital itu gopay ovo link aja. Ini aja udah duopoli Kalo ditambah merger dengan tokopedia gojekxtokped secara tdk resmi menguasai top 3 uang digital. Bau2 monopoli It must be stopped sih kalo ikut aturan main","1371415259483754505","","","in","","0","1","0","https://x.com/pramuji_handra/status/1371415259483754505","300131811","pramuji_handra"
"1369851819376046080","Thu Mar 11 07:36:39 +0000 2021","0","@ardhiandharma Abis skrg uda joinan ovo - gopay jd gmn Yan? Kemenkeu jadi ngluarin uang digital?","1369915153588883456","","ardhiandharma","in","Stockholm ","0","0","0","https://x.com/nisa_ainia/status/1369915153588883456","62483841","nisa_ainia"
"1367081742235017227","Wed Mar 03 14:55:30 +0000 2021","0","@hermansaksono Tuyul versi uang digital sudah rilis belum? Biar saldo gopay nambah banyak","1367126491868274693","","hermansaksono","in","Denpasar, Bali","0","0","0","https://x.com/IsanSepty/status/1367126491868274693","1106474814733049856","IsanSepty"
"1366958639219544069","Wed Mar 03 03:48:31 +0000 2021","0","Pelayanan SKCK Polres Karanganyar bekerjasama dengan Link Aja berkomitmen memberikan kemudahan pemohon SKCK denganbpembayaran digital tanpa uang cash melalui OVO Internet Banking Shopeepay Gopay Isaku dll. #SKCKPerizinanPolresKaranganyar https://t.co/oocEN8Pi70","1366958639219544069","https://pbs.twimg.com/media/Evhpoy5VkAMANM1.jpg","","in","Karanganyar, Indonesia","0","0","0","https://x.com/skckpolreskra/status/1366958639219544069","1243430063741124614","skckpolreskra"
"1366633115637047301","Tue Mar 02 06:15:00 +0000 2021","0","Direktur riset CORE Piter Abdullah mengatakan langkah BI sejalan dengan upaya berbagai negara mengantisipasi pesatnya pertumbuhan alat pembayaran dompet digital seperti OVO dan Gopay maupun kehadiran uang kripto yang semakin diminati. Via : @TirtoID https://t.co/9DQwKr5Nem","1366633115637047301","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/COREIndonesia/status/1366633115637047301","2783746813","COREIndonesia"
"1366539535929147392","Tue Mar 02 04:18:03 +0000 2021","1","@samsat_sragen @samsatsmg2 Dgn pembayaran nontunai (selain dgn sakpole) wajib pajak tidak perlu membawa banyak uang tunai. Bisa saja membayar langsung dgn kartu debit kartu kredit bahkan dompet digital semacam ovo gopay linkaja dll","1366603683908100096","","samsat_sragen","in","Parallel universe","0","0","1","https://x.com/yogiwadyabratha/status/1366603683908100096","145219416","yogiwadyabratha"
"1366177170767237120","Mon Mar 01 00:03:14 +0000 2021","0","Ovo gopay? Flatform BI berada dimana nebeng or punya sendiri? Anjim.... Gak jelas RT @SINDOnews: Bank Sentral Mau Terbitkan Uang Digital Ekonom: Tujuannya Masih Samar https://t.co/KPYAtOpOgn","1366177170767237120","","","in","bandung ","0","0","0","https://x.com/JigKasal/status/1366177170767237120","4125684014","JigKasal"
"1365459832170446849","Sat Feb 27 00:32:47 +0000 2021","58","Pagi-pagi gini jadi kepikiran di masa serba digital kaya gini tuyul sama babi ngepet sekarang kerjaannya apa yah. Semua mulai beralih ke dompet digital kaya ovo &amp; gopay. Terus juga pada mau beralih ke uang crypto kaya bitcoin. Apakah tingkat pengangguran semakin meningkat?","1365459832170446849","","","in","","1","8","17","https://x.com/BintangPD/status/1365459832170446849","552794277","BintangPD"
"1364776211134566400","Thu Feb 25 05:50:30 +0000 2021","0","@Suara_Bawah Uang digital gk ada gambarnya. Gimana nih. Ovo gopay dana k-link alipay dll inilah trend uang digital ntnya. IoT drone 5G sebentar lagi akan masuk ke dalam masyarakat kita. Urusan gambar jadi tak relevan lagi. @Kemenparekraf @kemkominfo Siapkah antisipasi hal2 ini?","1364815013085474819","","Suara_Bawah","in","jogja","0","0","0","https://x.com/edhi_shi/status/1364815013085474819","3224016240","edhi_shi"
"1364418931927117832","Wed Feb 24 03:44:35 +0000 2021","0","@rustyredbrown Di 1 dompet kecil kak kebetulan dompetku dompet kartu gitu yg ada resletingnya buat naro uang cash kebetulan jg anaknya ga suka bawa cash banyak krn prefer bayar pake debit atau dompet digital gitu kayak dana/ovo/gopay dll","1364420934946283523","","rustyredbrown","in","Indonesia","0","0","0","https://x.com/chifauziah_/status/1364420934946283523","17696589","chifauziah_"
"1362626031492861954","Fri Feb 19 04:52:53 +0000 2021","0","@lolakookie17 Shopeepay itu sejenis uang digital ka Kaya ovo/gopay/dana cuma khusus apk shopee","1362626183511244800","","lolakookie17","in","mdni. bts things. bxb. cat.","0","0","0","https://x.com/jkthyungie_/status/1362626183511244800","919413649365549057","jkthyungie_"
"1357935733449740288","Sat Feb 06 06:16:49 +0000 2021","0","dengan bantuan berupa uang yang dapat disalurkan melalui rekening dan dompet digital yang tertera. Donasi dapat disalurkan melalui: BNI: 0841290736 a.n Andini Aprysheila Rachmi Dana: 085776856927 Ovo: 089616056933 Gopay: 089616056933 Cp: 0895397284887 (Delisa Nur Afwa)","1357936265195257856","","SonOfDarknezz","in","","0","1","0","https://x.com/SonOfDarknezz/status/1357936265195257856","1085557737746968576","SonOfDarknezz"
"1356932707830222850","Fri Feb 05 05:53:29 +0000 2021","0","@Thitaps2 @adulputrasuhu @KiputKingg @SerencengKopi @SusyTan15 @ustadtengkuzul @bank_indonesia Cryptocurrency tu uang digital dengan teknologi Blockchain (bukan kek gopay/ovo). Jadi Cryptocurrency bisa sedikit jadi solusi pengganti agresifnya mata uang sekarang. Bahkan di Cryptocurrency pun ada kemungkinan tetap inflasi (walaupun gak agresif). Jadi risiko inflasi ttap ada","1357568005421502470","","Zawwaf_","in","","0","1","0","https://x.com/Zawwaf_/status/1357568005421502470","1135178873149173761","Zawwaf_"
